time,RA,DEC,AZ,D(east),I(down), H,X (north),Y (east),Z (down),F(total)
91.97,115.4948,-18.5904,-20.3653,7.92247697035,59.8662950217,22553.0326959,22337.7745518,3108.55462465,38853.3272681,44924.6071055
92.09,115.7312,-18.4969,-19.3744,7.92212562306,59.8664957423,22550.4452184,22335.2308302,3108.06102129,38849.1831436,44919.7240694
92.11,115.9683,-18.4026,-18.3929,7.92212562306,59.8664957423,22550.4452184,22335.2308302,3108.06102129,38849.1831436,44919.7240694
92.13,116.2072,-18.3061,-17.3982,7.92200187262,59.8664998082,22549.6068703,22334.4071956,3107.89723522,38847.7452137,44918.0595995
92.15,116.4465,-18.2098,-16.4323,7.92200835203,59.8665630632,22549.5831517,22334.3833519,3107.89649194,38847.8031335,44918.0977849
92.17,116.6882,-18.1109,-15.4817,7.92200835203,59.8665630632,22549.5831517,22334.3833519,3107.89649194,38847.8031335,44918.0977849
92.19,116.9294,-18.0119,-14.5399,7.92189154308,59.866630209,22548.7215065,22333.5362655,3107.73220429,38846.4235687,44916.4720972
92.21,117.1733,-17.9111,-13.5946,7.92189154308,59.866630209,22548.7215065,22333.5362655,3107.73220429,38846.4235687,44916.4720972
92.23,117.4166,-17.8092,-12.6128,7.92177115322,59.8666328965,22547.884261,22332.7135396,3107.56988713,38844.9853779,44914.8079553
92.25,117.6615,-17.7059,-11.6298,7.92177791365,59.8666989014,22547.8595128,22332.688661,3107.5691114,38845.0458111,44914.8477976
92.27,117.905,-17.6032,-10.6826,7.92177791365,59.8666989014,22547.8595128,22332.688661,3107.5691114,38845.0458111,44914.8477976
92.29,118.1486,-17.4986,-9.7396,7.92166117983,59.8667660416,22546.9983781,22331.842075,3107.40493027,38843.6671019,44913.2231062
92.31,118.3897,-17.3961,-8.7925,7.92166117983,59.8667660416,22546.9983781,22331.842075,3107.40493027,38843.6671019,44913.2231062
92.33,118.6301,-17.2931,-7.852,7.92153476865,59.8667712959,22546.1609369,22331.0194806,3107.24024623,38842.2325734,44911.5620334
92.35,118.8683,-17.1909,-6.9319,7.92154115284,59.8668336334,22546.1375653,22330.9959858,3107.23951346,38842.2896446,44911.5996592
92.37,119.1059,-17.0889,-6.0134,7.92154115284,59.8668336334,22546.1375653,22330.9959858,3107.23951346,38842.2896446,44911.5996592
92.39,119.3416,-16.9874,-5.0886,7.92142451014,59.8669007675,22545.2770464,22330.1500037,3107.0754597,38840.9119715,44909.9761732
92.41,119.5762,-16.8862,-4.1577,7.92142451014,59.8669007675,22545.2770464,22330.1500037,3107.0754597,38840.9119715,44909.9761732
92.43,119.809,-16.7856,-3.2336,7.92130430359,59.8669034433,22544.4410286,22329.3284816,3106.91339705,38839.4758613,44908.3144471
92.45,120.0402,-16.6857,-2.3062,7.921310781,59.8669666973,22544.417315,22329.3046429,3106.91265338,38839.5337671,44908.3526231
92.47,120.2705,-16.5862,-1.3818,7.921310781,59.8669666973,22544.417315,22329.3046429,3106.91265338,38839.5337671,44908.3526231
92.49,120.499,-16.4877,-0.4517,7.92119415135,59.8670329078,22543.5578607,22328.4597133,3106.74875828,38838.156471,44906.7299976
92.51,120.7262,-16.3885,0.4476,7.92119415135,59.8670329078,22543.5578607,22328.4597133,3106.74875828,38838.156471,44906.7299976
92.53,120.9519,-16.2919,1.3297,7.9210707678,59.8670369501,22542.7219687,22327.6384869,3106.5854818,38836.722703,44905.0703604
92.55,121.1766,-16.1935,2.21,7.92107724455,59.8671002037,22542.6982567,22327.61465,3106.584738,38836.7806041,44905.1085333
92.57,121.3992,-16.0986,3.1016,7.92107724455,59.8671002037,22542.6982567,22327.61465,3106.584738,38836.7806041,44905.1085333
92.59,121.6217,-16.0013,4.0009,7.92096364392,59.8671661246,22541.8393957,22326.7701427,3106.42211192,38835.4038632,44903.486686
92.61,121.8406,-15.9068,4.8929,7.92096364392,59.8671661246,22541.8393957,22326.7701427,3106.42211192,38835.4038632,44903.486686
92.63,122.0608,-15.8112,5.7794,7.9208407765,59.8671699889,22541.0042838,22325.9496597,3106.25915101,38833.9711529,44901.828355
92.65,122.2779,-15.7176,6.6722,7.92084753415,59.8672359923,22540.9795425,22325.9247881,3106.25837473,38834.0315666,44901.8681844
92.67,122.4946,-15.623,7.5528,7.92084753415,59.8672359923,22540.9795425,22325.9247881,3106.25837473,38834.0315666,44901.8681844
92.69,122.7094,-15.53,8.4114,7.92073118034,59.8673031071,22540.120975,22325.0807197,3106.09472308,38832.6571799,44900.2485207
92.71,122.9228,-15.4363,9.2516,7.92073118034,59.8673031071,22540.120975,22325.0807197,3106.09472308,38832.6571799,44900.2485207
92.73,123.1352,-15.3421,10.085,7.92060798007,59.8673071377,22539.2863102,22324.2606964,3105.93170108,38831.2254912,44898.5912977
92.75,123.3454,-15.2485,10.9482,7.92061445549,59.8673703907,22539.2626014,22324.2368628,3105.93095702,38831.283383,44898.6294644
92.77,123.5546,-15.1538,11.8194,7.92061445549,59.8673703907,22539.2626014,22324.2368628,3105.93095702,38831.283383,44898.6294644
92.79,123.7622,-15.0607,12.6878,7.92049808289,59.8674365832,22538.4048872,22323.3936393,3105.76742251,38829.9090116,44897.0102424
92.81,123.968,-14.9655,13.5202,7.92049808289,59.8674365832,22538.4048872,22323.3936393,3105.76742251,38829.9090116,44897.0102424
92.83,124.1719,-14.8728,14.3536,7.92037538283,59.8674404365,22537.5708967,22322.5742557,3105.60469531,38828.4781998,44895.3541164
92.85,124.3755,-14.7773,15.1828,7.92038185759,59.867503689,22537.5471896,22322.5504238,3105.60395112,38828.5360869,44895.39228
92.87,124.5758,-14.6842,16.0101,7.92038185759,59.867503689,22537.5471896,22322.5504238,3105.60395112,38828.5360869,44895.39228
92.89,124.7762,-14.5889,16.8009,7.92026852966,59.8675695915,22536.6901734,22321.7077255,3105.44170584,38827.1624503,44893.774044
92.91,124.9738,-14.4965,17.6045,7.92026852966,59.8675695915,22536.6901734,22321.7077255,3105.44170584,38827.1624503,44893.774044
92.93,125.1717,-14.4024,18.4151,7.92014551259,59.8675736105,22535.8567349,22320.8889046,3105.27893811,38825.7328399,44892.1192342
92.95,125.3675,-14.3115,19.238,7.92015189285,59.867635946,22535.8333729,22320.8654197,3105.27820458,38825.7898835,44892.1568416
92.97,125.5626,-14.2192,20.0586,7.92015189285,59.867635946,22535.8333729,22320.8654197,3105.27820458,38825.7898835,44892.1568416
92.99,125.7562,-14.1291,20.8554,7.92003581186,59.8677030422,22534.97665,22320.02316,3105.11493398,38824.4186006,44890.5407886
93.01,125.9491,-14.0384,21.644,7.92003581186,59.8677030422,22534.97665,22320.02316,3105.11493398,38824.4186006,44890.5407886
93.03,126.14,-13.9476,22.4354,7.91991327901,59.8677068845,22534.1437801,22319.2048749,3104.95244019,38822.9896859,44888.8868658
93.05,126.3297,-13.8576,23.2202,7.91991975244,59.8677701364,22534.1200762,22319.1810463,3104.95169574,38823.0475637,44888.9250233
93.07,126.5182,-13.767,24.0008,7.91991975244,59.8677701364,22534.1200762,22319.1810463,3104.95169574,38823.0475637,44888.9250233
93.09,126.7046,-13.6776,24.7496,7.91980361928,59.8678401487,22533.2627706,22318.3382111,3104.78833137,38821.6798126,44887.3117324
93.11,126.8903,-13.5875,25.507,7.91980361928,59.8678401487,22533.2627706,22318.3382111,3104.78833137,38821.6798126,44887.3117324
93.13,127.0734,-13.4983,26.2645,7.91968119386,59.8678439844,22532.4306188,22317.5206302,3104.62598532,38820.2521167,44885.6592242
93.15,127.2564,-13.407,27.0415,7.91968766663,59.867907236,22532.4069165,22317.4968033,3104.62524074,38820.3099898,44885.6973786
93.17,127.4378,-13.3168,27.8241,7.91968766663,59.867907236,22532.4069165,22317.4968033,3104.62524074,38820.3099898,44885.6973786
93.19,127.6188,-13.2234,28.5839,7.91957167358,59.8679734031,22531.5517659,22316.6560939,3104.46223472,38818.9399356,44884.0831778
93.21,127.8001,-13.1339,29.3179,7.91957167358,59.8679734031,22531.5517659,22316.6560939,3104.46223472,38818.9399356,44884.0831778
93.23,127.9824,-13.0415,30.0641,7.91945218354,59.8679760333,22530.7205482,22315.839278,3104.30116759,38817.5119596,44882.4308963
93.25,128.1647,-12.9522,30.8185,7.91945865565,59.8680392845,22530.6968476,22315.8154528,3104.30042289,38817.5698282,44882.4690476
93.27,128.3492,-12.8613,31.5574,7.91945865565,59.8680392845,22530.6968476,22315.8154528,3104.30042289,38817.5698282,44882.4690476
93.29,128.5336,-12.7725,32.2889,7.91934242274,59.8681065344,22529.841801,22314.9748582,3104.13734457,38816.2016277,44880.8565023
93.31,128.7197,-12.6833,33.0143,7.91934242274,59.8681065344,22529.841801,22314.9748582,3104.13734457,38816.2016277,44880.8565023
93.33,128.9049,-12.5943,33.7378,7.9192201803,59.8681103585,22529.0108741,22314.1584784,3103.97525237,38814.7760079,44879.2064046
93.35,129.0897,-12.5049,34.4746,7.91922655796,59.8681726927,22528.9875186,22314.1350001,3103.97451834,38814.8330332,44879.244
93.37,129.2741,-12.415,35.2149,7.91922655796,59.8681726927,22528.9875186,22314.1350001,3103.97451834,38814.8330332,44879.244
93.39,129.4575,-12.325,35.949,7.91911368414,59.8682385645,22528.1335739,22313.2953139,3103.81290684,38813.464566,44877.6317773
93.41,129.6405,-12.2332,36.6624,7.91911368414,59.8682385645,22528.1335739,22313.2953139,3103.81290684,38813.464566,44877.6317773
93.43,129.8238,-12.1419,37.3664,7.91898826496,59.8682437547,22527.3027716,22312.4792283,3103.64960157,38812.0412842,44875.9837643
93.45,130.0064,-12.049,38.0739,7.91899473575,59.8683070052,22527.2790743,22312.4554065,3103.64885661,38812.0991435,44876.0219094
93.47,130.1899,-11.9574,38.7813,7.91899473575,59.8683070052,22527.2790743,22312.4554065,3103.64885661,38812.0991435,44876.0219094
93.49,130.3727,-11.8643,39.4777,7.91887937431,59.8683768213,22526.4242861,22311.6150183,3103.48616692,38810.7353619,44874.4133159
93.51,130.5563,-11.7723,40.1697,7.91887937431,59.8683768213,22526.4242861,22311.6150183,3103.48616692,38810.7353619,44874.4133159
93.53,130.7396,-11.6792,40.8558,7.91876015855,59.8683794341,22525.5949052,22310.8000035,3103.32548011,38809.3104995,44872.7646494
93.55,130.9236,-11.5868,41.545,7.91876662868,59.8684426842,22525.5712095,22310.7761833,3103.32473503,38809.3683541,44872.8027914
93.57,131.1076,-11.4927,42.2418,7.91876662868,59.8684426842,22525.5712095,22310.7761833,3103.32473503,38809.3683541,44872.8027914
93.59,131.2932,-11.399,42.9543,7.91865109254,59.8685097435,22524.7181704,22309.937536,3103.16222505,38808.00327,44871.1939496
93.61,131.4784,-11.3037,43.6423,7.91865109254,59.8685097435,22524.7181704,22309.937536,3103.16222505,38808.00327,44871.1939496
93.63,131.6651,-11.2084,44.3223,7.91852912442,59.8685135502,22523.8890799,22309.1229567,3103.00051332,38806.5807624,44869.5474654
93.65,131.8517,-11.1114,44.9956,7.91853550012,59.8685758834,22523.8657292,22309.0994834,3102.99977891,38806.637774,44869.5850516
93.67,132.0397,-11.0139,45.6754,7.91853550012,59.8685758834,22523.8657292,22309.0994834,3102.99977891,38806.637774,44869.5850516
93.69,132.2277,-10.9151,46.3585,7.91842289842,59.8686417369,22523.013625,22308.261602,3102.83854704,38805.2724046,44867.9764325
93.71,132.4163,-10.8157,47.0395,7.91842289842,59.8686417369,22523.013625,22308.261602,3102.83854704,38805.2724046,44867.9764325
93.73,132.6054,-10.7161,47.695,7.91830059727,59.8686457099,22522.18498,22307.4474808,3102.67677386,38803.8509161,44866.3310533
93.75,132.7951,-10.6164,48.3371,7.91830706608,59.8687089594,22522.1612875,22307.4236639,3102.67602852,38803.9087614,44866.3691892
93.77,132.9852,-10.5172,48.9993,7.91830706608,59.8687089594,22522.1612875,22307.4236639,3102.67602852,38803.9087614,44866.3691892
93.79,133.1765,-10.418,49.6818,7.9181883496,59.8687764614,22521.3093308,22306.5862586,3102.51244299,38802.5462028,44864.7630752
93.81,133.3681,-10.3194,50.3682,7.9181883496,59.8687764614,22521.3093308,22306.5862586,3102.51244299,38802.5462028,44864.7630752
93.83,133.5616,-10.2205,51.0485,7.91806981635,59.8687788855,22520.4818457,22305.7730812,3102.35230342,38801.1242886,44863.1179101
93.85,133.7556,-10.1218,51.7037,7.9180762845,59.8688421346,22520.4581549,22305.749266,3102.35155795,38801.1821293,44863.156043
93.87,133.95,-10.0218,52.3334,7.9180762845,59.8688421346,22520.4581549,22305.749266,3102.35155795,38801.1821293,44863.156043
93.89,134.1451,-9.9217,52.9682,7.91796087739,59.8689120976,22519.6057597,22304.9112461,3102.18920721,38799.8226387,44861.5523624
93.91,134.3407,-9.8199,53.6311,7.91796087739,59.8689120976,22519.6057597,22304.9112461,3102.18920721,38799.8226387,44861.5523624
93.93,134.5368,-9.7179,54.3026,7.91783918331,59.8689158869,22518.7785036,22304.0984654,3102.02787546,38798.4032403,44859.9094882
93.95,134.7338,-9.6142,54.947,7.9178456508,59.8689791357,22518.7548144,22304.0746519,3102.02712986,38798.4610764,44859.947618
93.97,134.9313,-9.5101,55.5648,7.9178456508,59.8689791357,22518.7548144,22304.0746519,3102.02712986,38798.4610764,44859.947618
93.99,135.1303,-9.405,56.1959,7.91773332106,59.8690449709,22517.9045496,22303.2385743,3101.86627726,38797.098803,44858.3426001
94.01,135.3298,-9.2993,56.8288,7.91773332106,59.8690449709,22517.9045496,22303.2385743,3101.86627726,38797.098803,44858.3426001
94.03,135.5306,-9.1932,57.4765,7.91761171825,59.8690487545,22517.0779045,22302.4263927,3101.70507201,38795.6804404,44856.7009285
94.05,135.7323,-9.0864,58.1414,7.91761809136,59.8691110863,22517.0545602,22302.402926,3101.70433709,38795.7374337,44856.7385026
94.07,135.9357,-8.9795,58.7961,7.91761809136,59.8691110863,22517.0545602,22302.402926,3101.70433709,38795.7374337,44856.7385026
94.09,136.1394,-8.8718,59.4161,7.91750258434,59.869178287,22516.2044206,22301.5671434,3101.54227166,38794.377491,44855.1355636
94.11,136.345,-8.7638,60.0292,7.91750258434,59.869178287,22516.2044206,22301.5671434,3101.54227166,38794.377491,44855.1355636
94.13,136.5512,-8.6555,60.6641,7.91738105694,59.8691820654,22515.3782814,22300.7554576,3101.38117228,38792.9599839,44853.4948857
94.15,136.7588,-8.5464,61.3014,7.91738752312,59.8692453135,22515.3545954,22300.7316474,3101.38042643,38793.0178107,44853.5330093
94.17,136.9675,-8.4366,61.9416,7.91738752312,59.8692453135,22515.3545954,22300.7316474,3101.38042643,38793.0178107,44853.5330093
94.19,137.1768,-8.3262,62.5638,7.91727242147,59.86931142,22514.5054725,22299.8968486,3101.21866556,38791.6578982,44851.9306069
94.21,137.387,-8.2145,63.1712,7.91727242147,59.86931142,22514.5054725,22299.8968486,3101.21866556,38791.6578982,44851.9306069
94.23,137.5984,-8.1021,63.7872,7.91715059281,59.8693153635,22513.6799886,22299.0858272,3101.05754603,38790.2417697,44850.2914503
94.25,137.8099,-7.9892,64.4215,7.91715705833,59.8693786112,22513.6563043,22299.0620186,3101.05680006,38790.2995919,44850.3295709
94.27,138.0235,-7.876,65.0596,7.91715705833,59.8693786112,22513.6563043,22299.0620186,3101.05680006,38790.2995919,44850.3295709
94.29,138.2376,-7.7616,65.7089,7.91704540877,59.8694442568,22512.8079378,22298.2277812,3100.8964936,38788.9402492,44848.7280411
94.31,138.453,-7.6471,66.3479,7.91704540877,59.8694442568,22512.8079378,22298.2277812,3100.8964936,38788.9402492,44848.7280411
94.33,138.6698,-7.5313,66.9683,7.9169236713,59.8694481945,22511.9830645,22297.4173583,3100.73550044,38787.5251555,44847.0900861
94.35,138.8871,-7.4154,67.5897,7.91693041725,59.8695141918,22511.9583521,22297.3925164,3100.73472189,38787.585487,44847.1298608
94.37,139.106,-7.2984,68.2251,7.91693041725,59.8695141918,22511.9583521,22297.3925164,3100.73472189,38787.585487,44847.1298608
94.39,139.326,-7.1812,68.8576,7.91681559046,59.8695812027,22511.1101105,22296.5585734,3100.5732028,38786.2284736,44845.5304084
94.41,139.5467,-7.0631,69.5025,7.91681559046,59.8695812027,22511.1101105,22296.5585734,3100.5732028,38786.2284736,44845.5304084
94.43,139.7687,-6.9446,70.1354,7.91669721195,59.8695837632,22510.2863353,22295.7490554,3100.4136748,38784.8131165,44843.8927768
94.45,139.9914,-6.8253,70.7484,7.91670358249,59.8696460937,22510.2629974,22295.7255952,3100.41293939,38784.8700917,44843.9303389
94.47,140.2151,-6.7055,71.3661,7.91670358249,59.8696460937,22510.2629974,22295.7255952,3100.41293939,38784.8700917,44843.9303389
94.49,140.4403,-6.5843,71.9841,7.9165888462,59.8697130985,22509.4153676,22294.8922523,3100.25154645,38783.5141082,44842.3320845
94.51,140.6659,-6.4628,72.6239,7.9165888462,59.8697130985,22509.4153676,22294.8922523,3100.25154645,38783.5141082,44842.3320845
94.53,140.893,-6.3403,73.266,7.9164644319,59.8697182246,22508.5912887,22294.0827588,3100.08963472,38782.1022199,44840.6973005
94.55,141.1205,-6.2174,73.9122,7.91647089546,59.8697814713,22508.5676092,22294.0589553,3100.08888837,38782.1600283,44840.7354119
94.57,141.3497,-6.0937,74.5476,7.91647089546,59.8697814713,22508.5676092,22294.0589553,3100.08888837,38782.1600283,44840.7354119
94.59,141.5796,-5.9691,75.1821,7.91635901528,59.8698463535,22507.7213611,22293.2268252,3099.92880375,38780.8031012,44839.137035
94.61,141.8106,-5.8437,75.8004,7.91635901528,59.8698463535,22507.7213611,22293.2268252,3099.92880375,38780.8031012,44839.137035
94.63,142.0423,-5.7177,76.4222,7.91623795986,59.8698501025,22506.8983799,22292.4182362,3099.76835697,38779.3909492,44837.502574
94.65,142.2752,-5.591,77.0573,7.91624442277,59.8699133489,22506.874702,22292.3944343,3099.76761048,38779.4487531,44837.5406824
94.67,142.5086,-5.4631,77.6881,7.91624442277,59.8699133489,22506.874702,22292.3944343,3099.76761048,38779.4487531,44837.5406824
94.69,142.7437,-5.3347,78.3072,7.91612945906,59.8699805129,22506.0282349,22291.562253,3099.60630258,38778.0949913,44835.9449333
94.71,142.9786,-5.2051,78.9136,7.91612945906,59.8699805129,22506.0282349,22291.562253,3099.60630258,38778.0949913,44835.9449333
94.73,143.2135,-5.0756,79.5264,7.91601176235,59.8699828849,22505.2063509,22290.7545678,3099.44732038,38776.6825751,44834.3107946
94.75,143.4478,-4.9458,80.1594,7.91601813095,59.8700452144,22505.1830177,22290.7311125,3099.44658459,38776.7395367,44834.3483476
94.77,143.681,-4.8164,80.7955,7.91601813095,59.8700452144,22505.1830177,22290.7311125,3099.44658459,38776.7395367,44834.3483476
94.79,143.913,-4.6876,81.4312,7.91590363235,59.8701160388,22504.3357898,22289.8981514,3099.2853595,38775.3901551,44832.7560052
94.81,144.1441,-4.5594,82.0557,7.91590363235,59.8701160388,22504.3357898,22289.8981514,3099.2853595,38775.3901551,44832.7560052
94.83,144.374,-4.4318,82.6634,7.91578275915,59.8701197763,22503.5140284,22289.0907584,3099.1251651,38773.9800709,44831.1239449
94.85,144.6023,-4.3048,83.2607,7.91578922076,59.870183022,22503.4903537,22289.0669598,3099.12441837,38774.0378655,44831.1620471
94.87,144.8301,-4.1784,83.8689,7.91578922076,59.870183022,22503.4903537,22289.0669598,3099.12441837,38774.0378655,44831.1620471
94.89,145.0559,-4.0525,84.4911,7.91567434432,59.8702492572,22502.6454526,22288.2363227,3098.96337342,38772.6853244,44829.5681401
94.91,145.2816,-3.9275,85.1049,7.91567434432,59.8702492572,22502.6454526,22288.2363227,3098.96337342,38772.6853244,44829.5681401
94.93,145.5052,-3.8032,85.7032,7.91555356221,59.870252989,22501.8243007,22287.4295273,3098.80330515,38771.2762734,44827.9372794
94.95,145.7284,-3.6796,86.2948,7.91556002316,59.8703162344,22501.8006276,22287.4057304,3098.80255829,38771.3340634,44827.9753786
94.97,145.95,-3.5564,86.8966,7.91556002316,59.8703162344,22501.8006276,22287.4057304,3098.80255829,38771.3340634,44827.9753786
94.99,146.171,-3.4342,87.5051,7.91544536474,59.8703795424,22500.957428,22286.5767656,3098.64183912,38769.9798767,44826.3809025
95.01,146.3905,-3.3124,88.1251,7.91544536474,59.8703795424,22500.957428,22286.5767656,3098.64183912,38769.9798767,44826.3809025
95.03,146.6094,-3.1918,88.7445,7.91532753275,59.8703820687,22500.137312,22285.7708356,3098.48306774,38768.5707241,44824.7504739
95.05,146.8268,-3.0716,89.3563,7.91533427393,59.8704480635,22500.1126114,22285.7460058,3098.48228828,38768.631022,44824.7902264
