# Time,nT,Gauss
3.201700000000000159e+02, 1.426015905546283284e+04, 1.426015905546283435e-01
3.201899999999999977e+02, 1.425004080162339778e+04, 1.425004080162339815e-01
3.202099999999999795e+02, 1.424158695019579682e+04, 1.424158695019579757e-01
3.202300000000000182e+02, 1.423067588708734365e+04, 1.423067588708734343e-01
3.202500000000000000e+02, 1.422237701582643967e+04, 1.422237701582644009e-01
3.202699999999999818e+02, 1.421144538895819096e+04, 1.421144538895819098e-01
3.202900000000000205e+02, 1.420365646674447089e+04, 1.420365646674447146e-01
3.203100000000000023e+02, 1.419514395495294048e+04, 1.419514395495294068e-01
3.203299999999999841e+02, 1.418600928938092511e+04, 1.418600928938092698e-01
3.203500000000000227e+02, 1.417799744863031447e+04, 1.417799744863031675e-01
3.203700000000000045e+02, 1.416758508913039987e+04, 1.416758508913040226e-01
3.203899999999999864e+02, 1.415551408400895161e+04, 1.415551408400895217e-01
3.204100000000000250e+02, 1.414587576895725215e+04, 1.414587576895725285e-01
3.204300000000000068e+02, 1.413614119086570099e+04, 1.413614119086570309e-01
3.204499999999999886e+02, 1.412806683035687092e+04, 1.412806683035687239e-01
3.204700000000000273e+02, 1.411802232409862700e+04, 1.411802232409862801e-01
3.204900000000000091e+02, 1.410762681727760355e+04, 1.410762681727760481e-01
3.205099999999999909e+02, 1.409886335060838792e+04, 1.409886335060838991e-01
3.205299999999999727e+02, 1.408962611631336404e+04, 1.408962611631336403e-01
3.205500000000000114e+02, 1.408049786879103704e+04, 1.408049786879103926e-01
3.205699999999999932e+02, 1.407250584232027359e+04, 1.407250584232027368e-01
3.205899999999999750e+02, 1.406172381177906937e+04, 1.406172381177906994e-01
3.206100000000000136e+02, 1.405040407536874045e+04, 1.405040407536874147e-01
3.206299999999999955e+02, 1.404021402581850634e+04, 1.404021402581850653e-01
3.206499999999999773e+02, 1.403053362239242051e+04, 1.403053362239242152e-01
3.206700000000000159e+02, 1.402185872035482134e+04, 1.402185872035482117e-01
3.206899999999999977e+02, 1.401255285740298859e+04, 1.401255285740299061e-01
3.207099999999999795e+02, 1.400175113689063801e+04, 1.400175113689063888e-01
3.207300000000000182e+02, 1.399228244140054812e+04, 1.399228244140054978e-01
3.207500000000000000e+02, 1.398299456312223083e+04, 1.398299456312223077e-01
3.207699999999999818e+02, 1.397311753767746450e+04, 1.397311753767746523e-01
3.207900000000000205e+02, 1.396277803810089790e+04, 1.396277803810089813e-01
3.208100000000000023e+02, 1.395299015495268395e+04, 1.395299015495268524e-01
3.208299999999999841e+02, 1.394265154730251561e+04, 1.394265154730251755e-01
3.208500000000000227e+02, 1.393382058167277137e+04, 1.393382058167277338e-01
3.208700000000000045e+02, 1.392321517238549313e+04, 1.392321517238549466e-01
3.208899999999999864e+02, 1.391362561081369131e+04, 1.391362561081369298e-01
3.209100000000000250e+02, 1.390265948136195584e+04, 1.390265948136195640e-01
3.209300000000000068e+02, 1.389237915851389698e+04, 1.389237915851389837e-01
3.209499999999999886e+02, 1.388165682189106337e+04, 1.388165682189106409e-01
3.209700000000000273e+02, 1.387141107896435824e+04, 1.387141107896436021e-01
3.209900000000000091e+02, 1.386013790471078937e+04, 1.386013790471078977e-01
3.210099999999999909e+02, 1.385008871536855622e+04, 1.385008871536855812e-01
3.210299999999999727e+02, 1.383969641585938371e+04, 1.383969641585938437e-01
3.210500000000000114e+02, 1.382996931915326604e+04, 1.382996931915326799e-01
3.210699999999999932e+02, 1.381973811549876154e+04, 1.381973811549876141e-01
3.210899999999999750e+02, 1.380985407429454790e+04, 1.380985407429455025e-01
3.211100000000000136e+02, 1.379919743633141843e+04, 1.379919743633142015e-01
3.211299999999999955e+02, 1.378894881201277531e+04, 1.378894881201277733e-01
3.211499999999999773e+02, 1.377900014847243074e+04, 1.377900014847243115e-01
3.211700000000000159e+02, 1.376712635295534892e+04, 1.376712635295535003e-01
3.211899999999999977e+02, 1.375605371963039943e+04, 1.375605371963040113e-01
3.212099999999999795e+02, 1.374575201184286925e+04, 1.374575201184287110e-01
3.212300000000000182e+02, 1.373499796637548388e+04, 1.373499796637548398e-01
3.212500000000000000e+02, 1.372391088443845911e+04, 1.372391088443845886e-01
3.212699999999999818e+02, 1.371315009011137772e+04, 1.371315009011137842e-01
3.212900000000000205e+02, 1.370358807206245365e+04, 1.370358807206245588e-01
3.213100000000000023e+02, 1.369167660048022117e+04, 1.369167660048022095e-01
3.213299999999999841e+02, 1.368165357865352235e+04, 1.368165357865352427e-01
3.213500000000000227e+02, 1.367052551531158133e+04, 1.367052551531158233e-01
3.213700000000000045e+02, 1.366058635070549462e+04, 1.366058635070549476e-01
3.213899999999999864e+02, 1.365002880318800817e+04, 1.365002880318800793e-01
3.214100000000000250e+02, 1.363772904849062070e+04, 1.363772904849062106e-01
3.214300000000000068e+02, 1.362614092410523153e+04, 1.362614092410523170e-01
3.214499999999999886e+02, 1.361728888574001940e+04, 1.361728888574001983e-01
3.214700000000000273e+02, 1.360700892136185394e+04, 1.360700892136185447e-01
3.214900000000000091e+02, 1.359571991062159577e+04, 1.359571991062159813e-01
3.215099999999999909e+02, 1.358269035055820677e+04, 1.358269035055820750e-01
3.215299999999999727e+02, 1.357152429348683654e+04, 1.357152429348683631e-01
3.215500000000000114e+02, 1.356143610983545659e+04, 1.356143610983545633e-01
3.215699999999999932e+02, 1.355027883718015619e+04, 1.355027883718015747e-01
3.215899999999999750e+02, 1.353871375749275103e+04, 1.353871375749275130e-01
3.216100000000000136e+02, 1.352895506527314501e+04, 1.352895506527314606e-01
3.216299999999999955e+02, 1.351809424834400124e+04, 1.351809424834400364e-01
3.216499999999999773e+02, 1.350741810362501019e+04, 1.350741810362501016e-01
3.216700000000000159e+02, 1.349633659287342380e+04, 1.349633659287342580e-01
3.216899999999999977e+02, 1.348304050492799615e+04, 1.348304050492799833e-01
3.217099999999999795e+02, 1.347199260504019549e+04, 1.347199260504019780e-01
3.217300000000000182e+02, 1.345950077054585563e+04, 1.345950077054585692e-01
3.217500000000000000e+02, 1.345035932706664062e+04, 1.345035932706664106e-01
3.217699999999999818e+02, 1.343743414798862250e+04, 1.343743414798862224e-01
3.217900000000000205e+02, 1.342421895052660693e+04, 1.342421895052660907e-01
3.218100000000000023e+02, 1.341292259632355126e+04, 1.341292259632355099e-01
3.218299999999999841e+02, 1.340175431876969560e+04, 1.340175431876969581e-01
3.218500000000000227e+02, 1.339275262829541862e+04, 1.339275262829542068e-01
3.218700000000000045e+02, 1.337922864207912062e+04, 1.337922864207912177e-01
3.218899999999999864e+02, 1.336826542271885955e+04, 1.336826542271886131e-01
3.219100000000000250e+02, 1.335712240225351161e+04, 1.335712240225351288e-01
3.219300000000000068e+02, 1.334613058343838020e+04, 1.334613058343838143e-01
3.219499999999999886e+02, 1.333578886883528321e+04, 1.333578886883528547e-01
3.219700000000000273e+02, 1.332318599616880783e+04, 1.332318599616880983e-01
3.219900000000000091e+02, 1.330845267580453219e+04, 1.330845267580453295e-01
3.220099999999999909e+02, 1.329733355060646682e+04, 1.329733355060646882e-01
3.220299999999999727e+02, 1.328569945260452550e+04, 1.328569945260452689e-01
3.220500000000000114e+02, 1.327339785345338169e+04, 1.327339785345338363e-01
3.220699999999999932e+02, 1.326060947964022489e+04, 1.326060947964022574e-01
3.220899999999999750e+02, 1.325049172805488706e+04, 1.325049172805488895e-01
3.221100000000000136e+02, 1.323890208801502195e+04, 1.323890208801502266e-01
3.221299999999999955e+02, 1.322853819589305749e+04, 1.322853819589305813e-01
3.221499999999999773e+02, 1.321542942634857718e+04, 1.321542942634857942e-01
3.221700000000000159e+02, 1.320348225540122257e+04, 1.320348225540122489e-01
3.221899999999999977e+02, 1.319047840584505502e+04, 1.319047840584505749e-01
3.222099999999999795e+02, 1.317889074580960187e+04, 1.317889074580960163e-01
3.222300000000000182e+02, 1.316435608393120128e+04, 1.316435608393120293e-01
3.222500000000000000e+02, 1.315343370163962572e+04, 1.315343370163962744e-01
3.222699999999999818e+02, 1.314281172395477915e+04, 1.314281172395478092e-01
3.222900000000000205e+02, 1.313200497808708496e+04, 1.313200497808708622e-01
3.223100000000000023e+02, 1.311553332519691867e+04, 1.311553332519692083e-01
3.223299999999999841e+02, 1.310327905568910683e+04, 1.310327905568910711e-01
3.223500000000000227e+02, 1.309251754737650663e+04, 1.309251754737650875e-01
3.223700000000000045e+02, 1.308066330028402081e+04, 1.308066330028402058e-01
3.223899999999999864e+02, 1.306886791244509186e+04, 1.306886791244509238e-01
3.224100000000000250e+02, 1.305597881625778246e+04, 1.305597881625778223e-01
3.224300000000000068e+02, 1.304307605930062891e+04, 1.304307605930062897e-01
3.224499999999999886e+02, 1.303015360135013361e+04, 1.303015360135013345e-01
3.224700000000000273e+02, 1.301571421871323400e+04, 1.301571421871323408e-01
3.224900000000000091e+02, 1.300320132322910285e+04, 1.300320132322910494e-01
3.225099999999999909e+02, 1.299176791184718604e+04, 1.299176791184718793e-01
3.225299999999999727e+02, 1.298056630397775916e+04, 1.298056630397776134e-01
3.225500000000000114e+02, 1.296616235049123497e+04, 1.296616235049123655e-01
3.225699999999999932e+02, 1.295496004636234647e+04, 1.295496004636234877e-01
3.225899999999999750e+02, 1.294489517070871989e+04, 1.294489517070872009e-01
3.226100000000000136e+02, 1.293023800963681060e+04, 1.293023800963681302e-01
3.226299999999999955e+02, 1.291651398290908946e+04, 1.291651398290908914e-01
3.226499999999999773e+02, 1.290400868646780873e+04, 1.290400868646781052e-01
3.226700000000000159e+02, 1.289003418400289956e+04, 1.289003418400289924e-01
3.226899999999999977e+02, 1.287520251244992687e+04, 1.287520251244992919e-01
3.227099999999999795e+02, 1.286353055417713404e+04, 1.286353055417713553e-01
3.227300000000000182e+02, 1.285044817436057929e+04, 1.285044817436057918e-01
3.227500000000000000e+02, 1.283774095111069255e+04, 1.283774095111069324e-01
3.227699999999999818e+02, 1.282709839553291022e+04, 1.282709839553291264e-01
3.227900000000000205e+02, 1.281293128369929036e+04, 1.281293128369929146e-01
3.228100000000000023e+02, 1.279939457245837184e+04, 1.279939457245837242e-01
3.228299999999999841e+02, 1.278551827318727010e+04, 1.278551827318727130e-01
3.228500000000000227e+02, 1.277277294750185138e+04, 1.277277294750185366e-01
3.228700000000000045e+02, 1.275939999233205526e+04, 1.275939999233205724e-01
3.228899999999999864e+02, 1.274704657046466309e+04, 1.274704657046466516e-01
3.229100000000000250e+02, 1.273321055104063089e+04, 1.273321055104063293e-01
3.229300000000000068e+02, 1.271903412787575689e+04, 1.271903412787575849e-01
3.229499999999999886e+02, 1.270606265354770403e+04, 1.270606265354770614e-01
3.229700000000000273e+02, 1.269514350323553845e+04, 1.269514350323553975e-01
3.229900000000000091e+02, 1.268195539300320343e+04, 1.268195539300320529e-01
3.230099999999999909e+02, 1.266715372250914152e+04, 1.266715372250914184e-01
3.230299999999999727e+02, 1.265152193395247559e+04, 1.265152193395247537e-01
3.230500000000000114e+02, 1.263792078314454375e+04, 1.263792078314454614e-01
3.230699999999999932e+02, 1.262553319785476015e+04, 1.262553319785476025e-01
3.230899999999999750e+02, 1.261234277309919344e+04, 1.261234277309919438e-01
3.231100000000000136e+02, 1.259784231905237175e+04, 1.259784231905237140e-01
3.231299999999999955e+02, 1.258528597925354734e+04, 1.258528597925354930e-01
3.231499999999999773e+02, 1.257148102805854796e+04, 1.257148102805854817e-01
3.231700000000000159e+02, 1.255606920216018807e+04, 1.255606920216018885e-01
3.231899999999999977e+02, 1.254257061117730154e+04, 1.254257061117730332e-01
3.232099999999999795e+02, 1.252713630185121292e+04, 1.252713630185121330e-01
3.232300000000000182e+02, 1.251483058962399082e+04, 1.251483058962399308e-01
3.232500000000000000e+02, 1.250055708411062733e+04, 1.250055708411062783e-01
3.232699999999999818e+02, 1.248779622698641651e+04, 1.248779622698641817e-01
3.232900000000000205e+02, 1.247533147235350953e+04, 1.247533147235351109e-01
3.233100000000000023e+02, 1.246268311268825892e+04, 1.246268311268825951e-01
3.233299999999999841e+02, 1.244611998737554859e+04, 1.244611998737554931e-01
3.233500000000000227e+02, 1.243262429366447395e+04, 1.243262429366447513e-01
3.233700000000000045e+02, 1.241644402635931147e+04, 1.241644402635931205e-01
3.233899999999999864e+02, 1.240201173974815902e+04, 1.240201173974816024e-01
3.234100000000000250e+02, 1.238913772086806966e+04, 1.238913772086807086e-01
3.234300000000000068e+02, 1.237504108556600113e+04, 1.237504108556600202e-01
3.234499999999999886e+02, 1.236285689232568984e+04, 1.236285689232569096e-01
3.234700000000000273e+02, 1.234595076611504919e+04, 1.234595076611505055e-01
3.234900000000000091e+02, 1.233123159142352961e+04, 1.233123159142353042e-01
3.235099999999999909e+02, 1.231528796324170980e+04, 1.231528796324171116e-01
3.235299999999999727e+02, 1.230208183071464555e+04, 1.230208183071464650e-01
3.235500000000000114e+02, 1.228671177469099348e+04, 1.228671177469099485e-01
3.235699999999999932e+02, 1.227393543687175952e+04, 1.227393543687176070e-01
3.235899999999999750e+02, 1.225787935593592920e+04, 1.225787935593593003e-01
3.236100000000000136e+02, 1.224446095420263919e+04, 1.224446095420264058e-01
3.236299999999999955e+02, 1.222869545854137687e+04, 1.222869545854137763e-01
3.236499999999999773e+02, 1.221373729990166976e+04, 1.221373729990167106e-01
3.236700000000000159e+02, 1.220001167320934110e+04, 1.220001167320934193e-01
3.236899999999999977e+02, 1.218576357965352508e+04, 1.218576357965352602e-01
3.237099999999999795e+02, 1.217270135741285048e+04, 1.217270135741285175e-01
3.237300000000000182e+02, 1.215701367378656687e+04, 1.215701367378656805e-01
3.237500000000000000e+02, 1.214275577138204244e+04, 1.214275577138204387e-01
3.237699999999999818e+02, 1.212862823651905819e+04, 1.212862823651905952e-01
3.237900000000000205e+02, 1.211265628655022920e+04, 1.211265628655023019e-01
3.238100000000000023e+02, 1.209662038664239481e+04, 1.209662038664239547e-01
3.238299999999999841e+02, 1.207924188538043018e+04, 1.207924188538043175e-01
3.238500000000000227e+02, 1.206421892081965962e+04, 1.206421892081966096e-01
3.238700000000000045e+02, 1.205075926637137127e+04, 1.205075926637137196e-01
3.238899999999999864e+02, 1.203541946587198800e+04, 1.203541946587198957e-01
3.239100000000000250e+02, 1.201992930063790118e+04, 1.201992930063790210e-01
3.239300000000000068e+02, 1.200413702416012165e+04, 1.200413702416012196e-01
3.239499999999999886e+02, 1.199061137009619415e+04, 1.199061137009619499e-01
3.239700000000000273e+02, 1.197619343437452881e+04, 1.197619343437452966e-01
3.239900000000000091e+02, 1.196056219579965909e+04, 1.196056219579965940e-01
3.240099999999999909e+02, 1.194459222016420608e+04, 1.194459222016420741e-01
3.240299999999999727e+02, 1.193068336935563457e+04, 1.193068336935563523e-01
3.240500000000000114e+02, 1.191553517191602077e+04, 1.191553517191602241e-01
3.240699999999999932e+02, 1.190052440986576585e+04, 1.190052440986576615e-01
3.240899999999999750e+02, 1.188540954749290540e+04, 1.188540954749290612e-01
3.241100000000000136e+02, 1.187020882016419091e+04, 1.187020882016419226e-01
3.241299999999999955e+02, 1.185243360642642256e+04, 1.185243360642642407e-01
3.241499999999999773e+02, 1.183774638253101512e+04, 1.183774638253101558e-01
3.241700000000000159e+02, 1.182251868581237795e+04, 1.182251868581237902e-01
3.241899999999999977e+02, 1.180631485516266912e+04, 1.180631485516266954e-01
3.242099999999999795e+02, 1.178905777315004343e+04, 1.178905777315004400e-01
3.242300000000000182e+02, 1.177408117681491240e+04, 1.177408117681491284e-01
3.242500000000000000e+02, 1.176052330554681612e+04, 1.176052330554681752e-01
3.242699999999999818e+02, 1.174424922758787579e+04, 1.174424922758787737e-01
3.242900000000000205e+02, 1.172913052990881806e+04, 1.172913052990881971e-01
3.243100000000000023e+02, 1.171111382440393754e+04, 1.171111382440393894e-01
3.243299999999999841e+02, 1.169516099654789468e+04, 1.169516099654789587e-01
3.243500000000000227e+02, 1.167979458122155484e+04, 1.167979458122155589e-01
3.243700000000000045e+02, 1.166350308779769694e+04, 1.166350308779769834e-01
3.243899999999999864e+02, 1.164814661020855601e+04, 1.164814661020855679e-01
3.244100000000000250e+02, 1.163366446622422882e+04, 1.163366446622422917e-01
3.244300000000000068e+02, 1.161624271312637029e+04, 1.161624271312637069e-01
3.244499999999999886e+02, 1.160118422846527210e+04, 1.160118422846527358e-01
3.244700000000000273e+02, 1.158337759614530296e+04, 1.158337759614530421e-01
3.244900000000000091e+02, 1.156663230092009144e+04, 1.156663230092009192e-01
