time,RA,DEC,AZ
256.97,356.44,-19.782,-2.2634
256.99,356.4343,-19.7545,-2.2837
257.01,356.4287,-19.7269,-2.3022
257.03,356.423,-19.6994,-2.326
257.05,356.4173,-19.6717,-2.3458
257.07,356.4116,-19.644,-2.3672
257.09,356.4059,-19.6162,-2.3901
257.11,356.4001,-19.5886,-2.4055
257.13,356.3947,-19.5607,-2.4257
257.15,356.3889,-19.5328,-2.4441
257.17,356.3831,-19.5051,-2.46
257.19,356.3774,-19.4773,-2.4741
257.21,356.3721,-19.4496,-2.4917
257.23,356.3664,-19.422,-2.5143
257.25,356.3608,-19.3942,-2.5376
257.27,356.3556,-19.3665,-2.5519
257.29,356.3501,-19.3388,-2.5732
257.31,356.3446,-19.3111,-2.591
257.33,356.3391,-19.2836,-2.6121
257.35,356.3334,-19.2559,-2.6313
257.37,356.3279,-19.2282,-2.6585
257.39,356.3223,-19.2006,-2.6765
257.41,356.3167,-19.1725,-2.6957
257.43,356.3109,-19.1447,-2.7185
257.45,356.3056,-19.1169,-2.735
257.47,356.3,-19.089,-2.7456
257.49,356.2945,-19.0612,-2.7652
257.51,356.2889,-19.0334,-2.7865
257.53,356.2834,-19.0055,-2.8062
257.55,356.2778,-18.9779,-2.8258
257.57,356.2722,-18.9503,-2.844
257.59,356.2667,-18.9223,-2.863
257.61,356.2611,-18.8946,-2.8837
257.63,356.2554,-18.867,-2.9076
257.65,356.2498,-18.8393,-2.9272
257.67,356.2443,-18.8116,-2.9454
257.69,356.2387,-18.7837,-2.9634
257.71,356.2331,-18.7557,-2.9879
257.73,356.2273,-18.7283,-3.0041
257.75,356.2216,-18.7005,-3.019
257.77,356.2162,-18.6728,-3.0354
257.79,356.2106,-18.645,-3.0556
257.81,356.2052,-18.6171,-3.074
257.83,356.1994,-18.5891,-3.0977
257.85,356.1939,-18.5614,-3.1179
257.87,356.1882,-18.5339,-3.1322
257.89,356.1828,-18.506,-3.1502
257.91,356.1772,-18.4785,-3.1691
257.93,356.1716,-18.451,-3.1928
257.95,356.1663,-18.4233,-3.2122
257.97,356.1607,-18.3957,-3.2265
257.99,356.1551,-18.3679,-3.2501
258.01,356.1496,-18.3401,-3.266
258.03,356.144,-18.3124,-3.287
258.05,356.1385,-18.2848,-3.3033
258.07,356.1331,-18.2571,-3.3306
258.09,356.1276,-18.2294,-3.3546
258.11,356.1221,-18.2016,-3.3802
258.13,356.1167,-18.1738,-3.3897
258.15,356.1113,-18.146,-3.3993
258.17,356.1057,-18.1182,-3.4173
258.19,356.1002,-18.0904,-3.4372
258.21,356.0947,-18.0627,-3.4625
258.23,356.089,-18.035,-3.484
258.25,356.0834,-18.0072,-3.5069
258.27,356.0778,-17.9792,-3.5255
258.29,356.0724,-17.9516,-3.5415
258.31,356.067,-17.924,-3.5611
258.33,356.0615,-17.8962,-3.5797
258.35,356.0559,-17.8684,-3.6011
258.37,356.0504,-17.8408,-3.6191
258.39,356.045,-17.813,-3.6297
258.41,356.0394,-17.785,-3.6495
258.43,356.034,-17.7573,-3.6681
258.45,356.0286,-17.7296,-3.6917
258.47,356.0231,-17.7018,-3.7087
258.49,356.0176,-17.674,-3.7338
258.51,356.012,-17.6462,-3.7551
258.53,356.0063,-17.6184,-3.7733
258.55,356.001,-17.5906,-3.7896
258.57,355.9956,-17.5627,-3.8128
258.59,355.9899,-17.535,-3.8267
258.61,355.9845,-17.5073,-3.8424
258.63,355.9792,-17.4794,-3.8638
258.65,355.9736,-17.4517,-3.8792
258.67,355.9683,-17.4239,-3.8989
258.69,355.963,-17.396,-3.9178
258.71,355.9574,-17.3684,-3.9375
258.73,355.9521,-17.3406,-3.9599
258.75,355.9465,-17.3128,-3.9803
258.77,355.941,-17.285,-3.999
258.79,355.9353,-17.2571,-4.0133
258.81,355.93,-17.2293,-4.0324
258.83,355.9247,-17.2015,-4.0574
258.85,355.9195,-17.1737,-4.078
258.87,355.9138,-17.1459,-4.0981
258.89,355.9085,-17.1182,-4.1097
258.91,355.9031,-17.0904,-4.1204
258.93,355.8977,-17.0626,-4.1469
258.95,355.8922,-17.0347,-4.1625
258.97,355.887,-17.0068,-4.1804
258.99,355.8815,-16.9791,-4.2081
259.01,355.8762,-16.9512,-4.2247
259.03,355.8705,-16.9233,-4.2495
259.05,355.865,-16.8957,-4.2702
259.07,355.8595,-16.8679,-4.2888
259.09,355.8538,-16.8401,-4.3044
259.11,355.8267,-16.701,-4.3933
259.21,355.8212,-16.6735,-4.4146
259.23,355.7995,-16.5624,-4.4865
259.31,355.794,-16.5345,-4.5122
259.33,355.7886,-16.5069,-4.5256
259.35,355.7832,-16.479,-4.548
259.37,355.7776,-16.4514,-4.5687
259.39,355.7721,-16.4234,-4.5916
259.41,355.7668,-16.3955,-4.6158
259.43,355.7613,-16.3676,-4.6309
259.45,355.7559,-16.3399,-4.6525
259.47,355.7504,-16.3121,-4.6675
259.49,355.7451,-16.2842,-4.6765
259.51,355.7397,-16.256,-4.6956
259.53,355.7344,-16.2282,-4.7209
259.55,355.7289,-16.2006,-4.7433
259.57,355.7235,-16.1727,-4.7616
259.59,355.7182,-16.145,-4.7728
259.61,355.7128,-16.1171,-4.7869
259.63,355.7074,-16.0894,-4.8068
259.65,355.7021,-16.0617,-4.8284
259.67,355.6966,-16.034,-4.8514
259.69,355.6912,-16.0061,-4.8731
259.71,355.686,-15.9782,-4.8874
259.73,355.6805,-15.9504,-4.9098
259.75,355.6751,-15.9224,-4.9334
259.77,355.6697,-15.8946,-4.9537
259.79,355.6644,-15.8667,-4.9671
259.81,355.6591,-15.839,-4.9836
259.83,355.6539,-15.8112,-5.0024
259.85,355.6484,-15.7836,-5.0212
259.87,355.6429,-15.7558,-5.0451
259.89,355.6375,-15.7281,-5.0601
259.91,355.6323,-15.7003,-5.0823
259.93,355.627,-15.6726,-5.098
259.95,355.6216,-15.6447,-5.1156
259.97,355.6161,-15.6166,-5.1346
259.99,355.6107,-15.5886,-5.1518
260.01,355.6051,-15.5609,-5.1717
260.03,355.5999,-15.5331,-5.1922
260.05,355.5947,-15.5053,-5.2154
260.07,355.5893,-15.4775,-5.2329
260.09,355.5841,-15.4497,-5.2563
260.11,355.5786,-15.4218,-5.2767
260.13,355.5732,-15.394,-5.2896
260.15,355.568,-15.3662,-5.3041
260.17,355.5628,-15.3381,-5.321
260.19,355.5573,-15.3103,-5.3416
260.21,355.552,-15.2824,-5.3613
260.23,355.5466,-15.2547,-5.3808
260.25,355.5412,-15.227,-5.3999
260.27,355.536,-15.1991,-5.4231
260.29,355.5307,-15.1714,-5.4422
260.31,355.5255,-15.1434,-5.4611
260.33,355.5202,-15.1157,-5.4761
260.35,355.5148,-15.088,-5.4934
260.37,355.5095,-15.0602,-5.5213
260.39,355.5043,-15.0324,-5.5368
260.41,355.4991,-15.0047,-5.5491
260.43,355.4937,-14.9767,-5.568
260.45,355.4886,-14.9491,-5.593
260.47,355.4833,-14.9213,-5.6091
260.49,355.4781,-14.8935,-5.6302
260.51,355.4728,-14.8655,-5.6463
260.53,355.4677,-14.8376,-5.6658
260.55,355.4624,-14.81,-5.6908
260.57,355.4569,-14.7821,-5.7051
260.59,355.4516,-14.7543,-5.7193
260.61,355.4464,-14.7264,-5.7403
260.63,355.441,-14.699,-5.7606
260.65,355.4357,-14.6711,-5.7768
260.67,355.4304,-14.6432,-5.7997
260.69,355.4253,-14.6153,-5.8141
260.71,355.4197,-14.5876,-5.8366
260.73,355.4145,-14.5598,-5.8555
260.75,355.4092,-14.5319,-5.8767
260.77,355.4039,-14.5043,-5.8928
260.79,355.3987,-14.4767,-5.9134
260.81,355.3934,-14.449,-5.9334
260.83,355.388,-14.4212,-5.9545
260.85,355.3827,-14.3935,-5.9724
260.87,355.3774,-14.3655,-5.9907
260.89,355.372,-14.3376,-6.0113
260.91,355.3669,-14.3096,-6.0216
260.93,355.3615,-14.2819,-6.0412
260.95,355.3562,-14.2541,-6.0564
260.97,355.3508,-14.2262,-6.0778
260.99,355.3454,-14.1986,-6.0975
261.01,355.3403,-14.1707,-6.1177
261.03,355.3349,-14.1429,-6.1387
261.05,355.3296,-14.1152,-6.1592
261.07,355.3243,-14.0873,-6.1779
261.09,355.3192,-14.0596,-6.1925
261.11,355.314,-14.0315,-6.2137
261.13,355.3087,-14.004,-6.2311
261.15,355.3031,-13.976,-6.2441
261.17,355.298,-13.948,-6.2652
261.19,355.2926,-13.9201,-6.2875
261.21,355.2873,-13.8921,-6.3063
261.23,355.2818,-13.8641,-6.3332
261.25,355.2764,-13.8362,-6.3552
261.27,355.2712,-13.8083,-6.3682
261.29,355.2659,-13.7804,-6.3788
261.31,355.2607,-13.7526,-6.3957
261.33,355.2555,-13.7249,-6.4161
261.35,355.2501,-13.6973,-6.4332
261.37,355.2447,-13.6694,-6.4503
261.39,355.2394,-13.6416,-6.467
261.41,355.2341,-13.6136,-6.487
261.43,355.2288,-13.5855,-6.5063
261.45,355.2235,-13.5575,-6.5312
261.47,355.2182,-13.5298,-6.5482
261.49,355.2129,-13.5021,-6.5721
261.51,355.2075,-13.4743,-6.5845
261.53,355.202,-13.4463,-6.6017
261.55,355.1966,-13.4184,-6.6122
261.57,355.1915,-13.3908,-6.6349
261.59,355.1863,-13.3629,-6.6591
261.61,355.1811,-13.3352,-6.6787
261.63,355.1759,-13.3073,-6.7064
261.65,355.1709,-13.2795,-6.7303
261.67,355.1656,-13.2517,-6.746
261.69,355.1606,-13.224,-6.7492
261.71,355.1553,-13.1962,-6.767
261.73,355.1501,-13.1683,-6.784
261.75,355.1447,-13.1404,-6.8073
261.77,355.1392,-13.1127,-6.8245
261.79,355.134,-13.0849,-6.8476
261.81,355.1288,-13.057,-6.8684
261.83,355.1238,-13.0292,-6.8883
261.85,355.1189,-13.0014,-6.9162
261.87,355.1136,-12.9734,-6.9263
261.89,355.1082,-12.9458,-6.9408
261.91,355.1031,-12.9181,-6.9553
261.93,355.098,-12.8902,-6.971
261.95,355.0926,-12.8624,-6.9928
261.97,355.0873,-12.8346,-7.0151
261.99,355.0826,-12.8068,-7.0315
262.01,355.0774,-12.7788,-7.0496
262.03,355.0724,-12.751,-7.0659
262.05,355.067,-12.7231,-7.0869
262.07,355.0617,-12.6951,-7.1019
262.09,355.0565,-12.6674,-7.1211
262.11,355.0513,-12.6396,-7.1409
262.13,355.0461,-12.6117,-7.1627
262.15,355.0411,-12.5838,-7.1847
262.17,355.0358,-12.556,-7.2015
262.19,355.0308,-12.5282,-7.2181
262.21,355.0257,-12.5005,-7.2355
262.23,355.0204,-12.4727,-7.2532
262.25,355.0152,-12.4448,-7.2723
262.27,355.0099,-12.4171,-7.2922
262.29,355.0046,-12.3892,-7.3059
262.31,354.9994,-12.3615,-7.3198
262.33,354.9942,-12.3337,-7.337
262.35,354.9888,-12.3059,-7.364
262.37,354.9835,-12.2781,-7.3858
262.39,354.9784,-12.2504,-7.3991
262.41,354.9732,-12.2223,-7.4145
262.43,354.9681,-12.1945,-7.4376
262.45,354.9629,-12.1665,-7.4561
262.47,354.9577,-12.1385,-7.4736
262.49,354.9525,-12.1108,-7.488
262.51,354.9473,-12.083,-7.5034
262.53,354.9422,-12.055,-7.5244
262.55,354.937,-12.0273,-7.5459
262.57,354.9317,-11.9994,-7.5746
262.59,354.9266,-11.9716,-7.583
262.61,354.9214,-11.9438,-7.603
262.63,354.9162,-11.9159,-7.6252
262.65,354.9112,-11.8883,-7.6422
262.67,354.9061,-11.8603,-7.6607
262.69,354.9011,-11.8323,-7.6832
262.71,354.896,-11.8046,-7.6951
262.73,354.8908,-11.7766,-7.7081
262.75,354.8859,-11.7487,-7.7259
262.77,354.8808,-11.7209,-7.7459
262.79,354.8756,-11.6931,-7.7605
262.81,354.8703,-11.6651,-7.782
262.83,354.8652,-11.6372,-7.8003
262.85,354.8601,-11.6096,-7.819
262.87,354.8551,-11.5816,-7.8351
262.89,354.8502,-11.5537,-7.8617
262.91,354.8453,-11.526,-7.8746
262.93,354.84,-11.498,-7.8983
262.95,354.8347,-11.4701,-7.9181
262.97,354.8294,-11.4425,-7.9365
262.99,354.824,-11.4146,-7.9492
263.01,354.8188,-11.3866,-7.9654
263.03,354.8136,-11.3589,-7.9907
263.05,354.8084,-11.3309,-8.0131
263.07,354.8032,-11.3031,-8.0317
263.09,354.798,-11.2753,-8.0446
263.11,354.7928,-11.2475,-8.0595
263.13,354.7875,-11.2196,-8.0772
263.15,354.7821,-11.192,-8.0955
263.17,354.7771,-11.1642,-8.1128
263.19,354.7719,-11.1363,-8.1312
263.21,354.7666,-11.1086,-8.1551
263.23,354.7615,-11.0807,-8.1735
263.25,354.7565,-11.0528,-8.1919
263.27,354.7515,-11.0248,-8.2088
263.29,354.7463,-10.9966,-8.2276
263.31,354.7412,-10.9687,-8.2433
263.33,354.7362,-10.9408,-8.262
263.35,354.7309,-10.913,-8.2841
263.37,354.7257,-10.8853,-8.3021
263.39,354.7208,-10.8572,-8.3218
263.41,354.7157,-10.8296,-8.3401
263.43,354.7107,-10.8015,-8.3595
263.45,354.7056,-10.7735,-8.3814
263.47,354.7004,-10.7458,-8.3962
263.49,354.6949,-10.7179,-8.4118
263.51,354.6897,-10.69,-8.4293
263.53,354.6845,-10.662,-8.4511
263.55,354.6793,-10.6341,-8.4678
263.57,354.6743,-10.6062,-8.4825
263.59,354.6691,-10.5784,-8.5017
263.61,354.6639,-10.5505,-8.5159
263.63,354.6587,-10.5228,-8.5334
263.65,354.6537,-10.4949,-8.5503
263.67,354.6483,-10.4671,-8.5733
263.69,354.6431,-10.4391,-8.595
263.71,354.6379,-10.4113,-8.6052
263.73,354.6326,-10.3835,-8.6302
263.75,354.6276,-10.3554,-8.6503
263.77,354.6226,-10.3276,-8.6735
263.79,354.6175,-10.3,-8.6864
263.81,354.6124,-10.2723,-8.7015
263.83,354.6072,-10.2445,-8.7164
263.85,354.602,-10.2166,-8.7366
263.87,354.597,-10.1888,-8.7522
263.89,354.5921,-10.161,-8.774
263.91,354.5871,-10.133,-8.7937
263.93,354.582,-10.1053,-8.8122
263.95,354.5768,-10.0774,-8.8303
263.97,354.5717,-10.0493,-8.8412
263.99,354.5666,-10.0215,-8.8595
264.01,354.5615,-9.9935,-8.8811
264.03,354.5563,-9.9657,-8.9005
264.05,354.5512,-9.9377,-8.9222
264.07,354.5459,-9.9097,-8.9427
264.09,354.5407,-9.8818,-8.9656
264.11,354.5355,-9.8538,-8.9852
264.13,354.5305,-9.8261,-9.0039
264.15,354.5255,-9.7983,-9.0173
264.17,354.5204,-9.7705,-9.0291
264.19,354.515,-9.7427,-9.0452
264.21,354.5099,-9.715,-9.0648
264.23,354.5049,-9.6872,-9.0793
264.25,354.4999,-9.6595,-9.1016
264.27,354.4948,-9.6313,-9.1213
264.29,354.4899,-9.6035,-9.141
264.31,354.4849,-9.5758,-9.1548
264.33,354.4797,-9.5479,-9.1775
264.35,354.4745,-9.52,-9.1996
264.37,354.4693,-9.4921,-9.2166
264.39,354.4643,-9.4643,-9.2321
264.41,354.4593,-9.4364,-9.2432
264.43,354.4542,-9.4086,-9.2647
264.45,354.4491,-9.3807,-9.2851
264.47,354.444,-9.3528,-9.2999
264.49,354.439,-9.325,-9.3197
264.51,354.4339,-9.2971,-9.3394
264.53,354.4288,-9.2692,-9.3575
264.55,354.4236,-9.2412,-9.38
264.57,354.4185,-9.2135,-9.3962
264.59,354.4135,-9.1856,-9.4143
264.61,354.4084,-9.1578,-9.4295
264.63,354.4031,-9.13,-9.4444
264.65,354.398,-9.1021,-9.4604
264.67,354.393,-9.0742,-9.4835
264.69,354.3881,-9.0462,-9.4982
264.71,354.3829,-9.0183,-9.516
264.73,354.3777,-8.9906,-9.5386
264.75,354.3726,-8.9626,-9.5537
264.77,354.3675,-8.9347,-9.5678
264.79,354.3623,-8.907,-9.5875
264.81,354.357,-8.8789,-9.6023
264.83,354.3519,-8.8511,-9.6232
264.85,354.3469,-8.8231,-9.6461
264.87,354.342,-8.7954,-9.6648
264.89,354.3372,-8.7675,-9.6849
264.91,354.332,-8.7396,-9.7039
264.93,354.327,-8.7118,-9.715
264.95,354.3218,-8.6838,-9.733
264.97,354.3165,-8.6561,-9.7533
264.99,354.3113,-8.6281,-9.7761
265.01,354.3062,-8.6001,-9.794
265.03,354.3011,-8.5722,-9.8118
265.05,354.296,-8.5445,-9.8308
265.07,354.291,-8.5166,-9.8436
265.09,354.2858,-8.4886,-9.8652
265.11,354.2806,-8.4607,-9.8806
265.13,354.2756,-8.4329,-9.8959
265.15,354.2703,-8.405,-9.9103
265.17,354.2652,-8.3772,-9.934
265.19,354.2602,-8.3495,-9.9516
265.21,354.2554,-8.3215,-9.9694
265.23,354.2504,-8.2937,-9.9909
265.25,354.2453,-8.2659,-10.0078
265.27,354.2402,-8.238,-10.0224
265.29,354.2351,-8.21,-10.0388
265.31,354.2302,-8.1823,-10.0526
265.33,354.225,-8.1543,-10.0729
265.35,354.2199,-8.1265,-10.0902
265.37,354.2145,-8.0986,-10.1107
265.39,354.2095,-8.0708,-10.1325
265.41,354.2044,-8.0428,-10.1474
265.43,354.1993,-8.015,-10.1679
265.45,354.1942,-7.9872,-10.1888
265.47,354.1891,-7.9593,-10.2079
265.49,354.1841,-7.9314,-10.2183
265.51,354.1792,-7.9036,-10.2349
265.53,354.1742,-7.8758,-10.2556
265.55,354.1691,-7.8481,-10.2778
265.57,354.164,-7.8202,-10.2941
265.59,354.1586,-7.7923,-10.3182
265.61,354.1536,-7.7645,-10.3266
265.63,354.1483,-7.7365,-10.3433
265.65,354.1433,-7.7091,-10.3622
265.67,354.1383,-7.6812,-10.3808
265.69,354.1331,-7.6534,-10.3947
265.71,354.128,-7.6253,-10.4161
265.73,354.123,-7.5974,-10.4324
265.75,354.1178,-7.5695,-10.4526
265.77,354.1128,-7.5417,-10.4763
265.79,354.1078,-7.5137,-10.4869
265.81,354.1029,-7.4858,-10.4991
265.83,354.0978,-7.4581,-10.5137
265.85,354.093,-7.4302,-10.5329
265.87,354.0878,-7.4023,-10.5537
265.89,354.0828,-7.3743,-10.5717
265.91,354.0777,-7.3464,-10.5899
265.93,354.0726,-7.3186,-10.6046
265.95,354.0677,-7.2905,-10.627
265.97,354.0627,-7.2625,-10.6502
265.99,354.0574,-7.2343,-10.6631
266.01,354.0525,-7.2062,-10.6781
266.03,354.0472,-7.1786,-10.6931
266.05,354.0422,-7.1505,-10.7142
266.07,354.0373,-7.1226,-10.7372
266.09,354.0321,-7.0947,-10.7568
266.11,354.0269,-7.0665,-10.7761
266.13,354.0217,-7.0386,-10.7955
266.15,354.0165,-7.0106,-10.8098
266.17,354.0114,-6.9824,-10.8247
266.19,354.0065,-6.9544,-10.8394
266.21,354.0015,-6.9265,-10.8529
266.23,353.9964,-6.8986,-10.876
266.25,353.9917,-6.8709,-10.8978
266.27,353.9867,-6.8428,-10.909
266.29,353.9816,-6.8149,-10.9268
266.31,353.9769,-6.7868,-10.947
266.33,353.9717,-6.759,-10.9611
266.35,353.9667,-6.7312,-10.9791
266.37,353.9617,-6.7032,-10.9995
266.39,353.9567,-6.6755,-11.0134
266.41,353.9517,-6.6475,-11.0387
266.43,353.9466,-6.6198,-11.0596
266.45,353.9416,-6.5918,-11.0852
266.47,353.9365,-6.5641,-11.0998
266.49,353.9312,-6.5363,-11.1085
266.51,353.9263,-6.5086,-11.1159
266.53,353.9212,-6.4808,-11.1386
266.55,353.916,-6.4529,-11.161
266.57,353.9112,-6.425,-11.1752
266.59,353.9059,-6.3969,-11.1924
266.61,353.901,-6.369,-11.2116
266.63,353.896,-6.3409,-11.2307
266.65,353.891,-6.3131,-11.2502
266.67,353.8861,-6.2852,-11.2693
266.69,353.8811,-6.2574,-11.2894
266.71,353.8762,-6.2296,-11.3077
266.73,353.8713,-6.2016,-11.3186
266.75,353.8664,-6.1738,-11.3386
266.77,353.8615,-6.1458,-11.3506
266.79,353.8567,-6.1178,-11.3703
266.81,353.8517,-6.09,-11.3903
266.83,353.8468,-6.0619,-11.409
266.85,353.8418,-6.0339,-11.4302
266.87,353.837,-6.0058,-11.4418
266.89,353.832,-5.9777,-11.4591
266.91,353.8271,-5.9498,-11.4782
266.93,353.8219,-5.922,-11.4893
266.95,353.817,-5.8938,-11.5123
266.97,353.8122,-5.8658,-11.5339
266.99,353.8073,-5.838,-11.5509
267.01,353.8022,-5.81,-11.5663
267.03,353.7971,-5.7821,-11.5873
267.05,353.7922,-5.7542,-11.6128
267.07,353.7873,-5.7262,-11.6294
267.09,353.7822,-5.6982,-11.6379
267.11,353.7771,-5.6704,-11.6495
267.13,353.7722,-5.6425,-11.6711
267.15,353.7673,-5.6146,-11.6896
267.17,353.7622,-5.5865,-11.7108
267.19,353.7574,-5.5584,-11.7294
267.21,353.7528,-5.5306,-11.744
267.23,353.7478,-5.5025,-11.7613
267.25,353.7431,-5.4745,-11.7757
267.27,353.7382,-5.4469,-11.7921
267.29,353.7332,-5.419,-11.8112
267.31,353.7281,-5.391,-11.83
267.33,353.7231,-5.3632,-11.8508
267.35,353.718,-5.3353,-11.875
267.37,353.7131,-5.3076,-11.8943
267.39,353.7083,-5.2797,-11.9058
267.41,353.7033,-5.2519,-11.9213
267.43,353.6981,-5.224,-11.9322
267.45,353.6933,-5.1961,-11.9541
267.47,353.6882,-5.1683,-11.9694
267.49,353.6832,-5.1405,-11.9909
267.51,353.6781,-5.1124,-12.0056
267.53,353.6729,-5.0845,-12.0276
267.55,353.6681,-5.0565,-12.0451
267.57,353.6632,-5.0286,-12.0595
267.59,353.6582,-5.0006,-12.0829
267.61,353.6531,-4.9727,-12.1021
267.63,353.6481,-4.9446,-12.1235
267.65,353.6433,-4.9167,-12.134
267.67,353.6384,-4.8887,-12.1448
267.69,353.6334,-4.8607,-12.1605
267.71,353.6283,-4.8329,-12.1823
267.73,353.6232,-4.8049,-12.2005
267.75,353.6182,-4.7769,-12.2188
267.77,353.6132,-4.7491,-12.234
267.79,353.6083,-4.7212,-12.2516
267.81,353.6035,-4.6933,-12.2695
267.83,353.5984,-4.6654,-12.2946
267.85,353.5936,-4.6373,-12.3153
267.87,353.5886,-4.6094,-12.3339
267.89,353.5837,-4.5816,-12.3479
267.91,353.5785,-4.5537,-12.3643
267.93,353.5734,-4.5257,-12.3749
267.95,353.5685,-4.4977,-12.3924
267.97,353.5636,-4.4699,-12.4126
267.99,353.5586,-4.4419,-12.4327
268.01,353.5537,-4.4139,-12.4445
268.03,353.5489,-4.3861,-12.4603
268.05,353.5438,-4.3584,-12.4875
268.07,353.539,-4.3301,-12.5008
268.09,353.5341,-4.3026,-12.5219
268.11,353.5293,-4.2745,-12.539
268.13,353.5241,-4.2465,-12.5549
268.15,353.5191,-4.2186,-12.5702
268.17,353.5142,-4.1906,-12.5861
268.19,353.5094,-4.1628,-12.6034
268.21,353.5044,-4.1348,-12.6218
268.23,353.4994,-4.1067,-12.6423
268.25,353.4944,-4.0788,-12.658
268.27,353.4895,-4.0509,-12.6795
268.29,353.4845,-4.023,-12.6967
268.31,353.4795,-3.9948,-12.7104
268.33,353.4744,-3.9669,-12.7349
268.35,353.4696,-3.9391,-12.7499
268.37,353.4643,-3.9113,-12.7718
268.39,353.4595,-3.8831,-12.7906
268.41,353.4543,-3.8553,-12.8056
268.43,353.4493,-3.8272,-12.8227
268.45,353.4445,-3.7993,-12.8355
268.47,353.4395,-3.7715,-12.8482
268.49,353.4347,-3.7432,-12.8676
268.51,353.4295,-3.7154,-12.8845
268.53,353.4245,-3.6876,-12.9089
268.55,353.4196,-3.6598,-12.9327
268.57,353.4145,-3.6318,-12.953
268.59,353.4095,-3.6039,-12.9633
268.61,353.4046,-3.576,-12.9738
268.63,353.3995,-3.5482,-12.9896
268.65,353.3944,-3.5204,-13.0073
268.67,353.3894,-3.4925,-13.0228
268.69,353.3843,-3.4646,-13.0446
268.71,353.3789,-3.4366,-13.0574
268.73,353.3739,-3.4088,-13.0776
268.75,353.3689,-3.381,-13.097
268.77,353.3638,-3.3532,-13.1166
268.79,353.359,-3.3254,-13.1306
268.81,353.354,-3.2975,-13.1462
268.83,353.349,-3.2695,-13.1679
268.85,353.3439,-3.2415,-13.1869
268.87,353.3389,-3.2135,-13.204
268.89,353.334,-3.1856,-13.2157
268.91,353.329,-3.1577,-13.2323
268.93,353.3242,-3.1298,-13.251
268.95,353.3191,-3.1021,-13.2748
268.97,353.3141,-3.0742,-13.2952
268.99,353.3089,-3.0463,-13.3193
269.01,353.3041,-3.0182,-13.331
269.03,353.2994,-2.9905,-13.3517
269.05,353.2945,-2.9627,-13.3634
269.07,353.2894,-2.9349,-13.3771
269.09,353.2844,-2.907,-13.3926
269.11,353.2794,-2.8791,-13.4112
269.13,353.2745,-2.8511,-13.4269
269.15,353.2695,-2.823,-13.4459
269.17,353.2644,-2.795,-13.4586
269.19,353.2594,-2.7669,-13.4763
269.21,353.2545,-2.739,-13.4976
269.23,353.2495,-2.7112,-13.516
269.25,353.2446,-2.6831,-13.5404
269.27,353.2398,-2.655,-13.563
269.29,353.2348,-2.627,-13.5766
269.31,353.2298,-2.5993,-13.5892
269.33,353.2249,-2.5715,-13.6065
269.35,353.2199,-2.5435,-13.6142
269.37,353.215,-2.5155,-13.6328
269.39,353.2101,-2.4877,-13.6526
269.41,353.2052,-2.4596,-13.6662
269.43,353.2,-2.4316,-13.6915
269.45,353.1952,-2.4038,-13.7111
269.47,353.1901,-2.3758,-13.7268
269.49,353.1852,-2.3479,-13.7412
269.51,353.1803,-2.32,-13.7556
269.53,353.1757,-2.2921,-13.7845
269.55,353.1704,-2.2642,-13.8047
269.57,353.1657,-2.2362,-13.8248
269.59,353.1607,-2.2083,-13.8302
269.61,353.1556,-2.1804,-13.84
269.63,353.1506,-2.1522,-13.8576
269.65,353.1457,-2.1242,-13.879
269.67,353.1409,-2.0964,-13.8968
269.69,353.1358,-2.0684,-13.9134
269.71,353.1308,-2.0405,-13.9299
269.73,353.126,-2.0125,-13.9475
269.75,353.1213,-1.9846,-13.9641
269.77,353.1164,-1.9568,-13.983
269.79,353.1116,-1.9289,-14.0052
269.81,353.1066,-1.9008,-14.0224
269.83,353.1017,-1.8727,-14.0473
269.85,353.0966,-1.8447,-14.0662
269.87,353.0917,-1.8167,-14.0791
269.89,353.0868,-1.7891,-14.0882
269.91,353.0818,-1.761,-14.1004
269.93,353.077,-1.7333,-14.1194
269.95,353.0721,-1.7054,-14.1417
269.97,353.0672,-1.6773,-14.1552
269.99,353.0622,-1.6495,-14.1702
270.01,353.0573,-1.6217,-14.1878
270.03,353.0524,-1.5936,-14.206
270.05,353.0476,-1.5657,-14.2241
270.07,353.0427,-1.5375,-14.2384
270.09,353.0379,-1.5097,-14.2545
270.11,353.0328,-1.4818,-14.2768
270.13,353.0278,-1.4537,-14.2993
270.15,353.0227,-1.4259,-14.3221
270.17,353.0179,-1.3978,-14.3317
270.19,353.0131,-1.3698,-14.3446
270.21,353.0082,-1.3418,-14.3634
270.23,353.0032,-1.3138,-14.3797
270.25,352.9981,-1.2858,-14.4025
270.27,352.9932,-1.2579,-14.4237
